Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;4006366
2020-04-10;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;1974
2020-04-10;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;18662
2020-04-10;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;645
2020-04-10;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;97518
2020-04-10;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;26069
2020-04-10;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;89823
2020-04-10;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;59546
2020-04-10;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;33937
2020-04-10;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;17874
2020-04-10;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;31258
2020-04-10;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;7237
2020-04-10;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;2778
2020-04-10;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;35235
2020-04-10;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;53047
2020-04-10;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;43252
2020-04-10;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;43252
2020-04-10;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;2778
2020-04-10;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;2778
2020-04-10;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;21440
2020-04-10;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;123041
2020-04-10;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;37324
2020-04-10;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;4739
2020-04-10;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;108339
2020-04-10;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1974
2020-04-10;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;20160
2020-04-10;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;410
2020-04-10;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;37324
2020-04-10;06:00:00;Local;Mongala;Mongala;ZoneGlobale;597197
2020-04-10;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1290
2020-04-10;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;14194
2020-04-10;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;54965
2020-04-10;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;6925788
2020-04-10;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;22909
2020-04-10;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;15799
2020-04-10;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;22909
2020-04-10;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1561469
2020-04-10;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;55507
2020-04-10;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;2994475
2020-04-10;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;695
2020-04-10;06:00:00;Local;Kwilu;Kinshasa;ZoneGlobale;43252
2020-04-10;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;37324
2020-04-10;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;223949
2020-04-10;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;111974
2020-04-10;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;69567
2020-04-10;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;4712035
2020-04-10;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;25046
2020-04-10;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;66682
2020-04-10;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;5431955
2020-04-10;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;46473
2020-04-10;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;9036
2020-04-10;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1125593
2020-04-10;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;19449
2020-04-10;06:00:00;Local;Sud-Kivu;Ituri;ZoneGlobale;2778
2020-04-10;06:00:00;Local;Ituri;Ituri;ZoneGlobale;1015486
2020-04-10;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;2778
2020-04-10;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;7237
2020-04-10;06:00:00;Local;Kasai;Kasai;ZoneGlobale;101328
2020-04-10;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;2778
2020-04-10;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;38898
2020-04-10;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;140452
2020-04-10;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2489234
2020-04-10;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;25162
2020-04-10;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;645
2020-04-10;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;57423
2020-04-10;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;17420
2020-04-10;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;5855183
2020-04-10;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;14475
2020-04-10;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;129758
2020-04-10;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;1773364
2020-04-10;06:00:00;Local;Hors_Zone;Mai-Ndombe;ZoneGlobale;86505
2020-04-10;06:00:00;Local;Mai-Ndombe;Mai-Ndombe;ZoneGlobale;562286
2020-04-10;06:00:00;Local;Hors_Zone;Maniema;ZoneGlobale;41381
2020-04-10;06:00:00;Local;Maniema;Maniema;ZoneGlobale;529475
2020-04-10;06:00:00;Local;Hors_Zone;Kwango;ZoneGlobale;43252
2020-04-10;06:00:00;Local;Kwango;Kwango;ZoneGlobale;346022
2020-04-10;06:00:00;Local;Hors_Zone;Haut-Uele;ZoneGlobale;5556
2020-04-10;06:00:00;Local;Haut-Uele;Haut-Uele;ZoneGlobale;19449
2020-04-10;06:00:00;Local;Hors_Zone;Sud-Ubangi;ZoneGlobale;74649
2020-04-10;06:00:00;Local;Sud-Ubangi;Sud-Ubangi;ZoneGlobale;466560
2020-04-10;06:00:00;Local;Hors_Zone;Kasai-Central;ZoneGlobale;138162
2020-04-10;06:00:00;Local;Kasai-Oriental;Kasai-Central;ZoneGlobale;15120
2020-04-10;06:00:00;Local;Kasai-Central;Kasai-Central;ZoneGlobale;4359065
2020-04-10;06:00:00;Local;Hors_Zone;Equateur;ZoneGlobale;298598
2020-04-10;06:00:00;Local;Equateur;Equateur;ZoneGlobale;3116625
2020-04-10;06:00:00;Local;Hors_Zone;Haut-Lomami;ZoneGlobale;3159
2020-04-10;06:00:00;Local;Lualaba;Haut-Lomami;ZoneGlobale;394
2020-04-10;06:00:00;Local;Lomami;Haut-Lomami;ZoneGlobale;394
2020-04-10;06:00:00;Local;Haut-Lomami;Haut-Lomami;ZoneGlobale;94470
2020-04-10;06:00:00;Local;Hors_Zone;Nord-Kivu;ZoneGlobale;95470
2020-04-10;06:00:00;Local;Sud-Kivu;Nord-Kivu;ZoneGlobale;24571
2020-04-10;06:00:00;Local;Nord-Kivu;Nord-Kivu;ZoneGlobale;6190667
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;Tanganyika;6965
2020-04-10;06:00:00;Local;Tanganyika;Hors_Zone;Tanganyika;1974
2020-04-10;06:00:00;Local;Hors_Zone;Tanganyika;Tanganyika;1974
2020-04-10;06:00:00;Local;Tanganyika;Tanganyika;Tanganyika;19354
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;Mongala;149938
2020-04-10;06:00:00;Local;Mongala;Hors_Zone;Mongala;18662
2020-04-10;06:00:00;Local;Tshopo;Hors_Zone;Mongala;2778
2020-04-10;06:00:00;Local;Hors_Zone;Mongala;Mongala;37324
2020-04-10;06:00:00;Local;Mongala;Mongala;Mongala;578535
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;Sankuru;3226
2020-04-10;06:00:00;Local;Hors_Zone;Sankuru;Sankuru;1290
2020-04-10;06:00:00;Local;Sankuru;Sankuru;Sankuru;14194
2020-04-10;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;Sankuru;645
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;Haut-Katanga;248633
2020-04-10;06:00:00;Local;Haut-Katanga;Hors_Zone;Haut-Katanga;93568
2020-04-10;06:00:00;Local;Lualaba;Hors_Zone;Haut-Katanga;5529
2020-04-10;06:00:00;Local;Tanganyika;Tanganyika;Haut-Katanga;394
2020-04-10;06:00:00;Local;Hors_Zone;Haut-Katanga;Haut-Katanga;54175
2020-04-10;06:00:00;Local;Haut-Katanga;Haut-Katanga;Haut-Katanga;6873648
2020-04-10;06:00:00;Local;Lualaba;Haut-Katanga;Haut-Katanga;16984
2020-04-10;06:00:00;Local;Haut-Katanga;Lualaba;Haut-Katanga;5529
2020-04-10;06:00:00;Local;Lualaba;Lualaba;Haut-Katanga;42264
2020-04-10;06:00:00;Local;Kinshasa;Kinshasa;Haut-Katanga;1385
2020-04-10;06:00:00;Local;Haut-Lomami;Haut-Lomami;Haut-Katanga;1579
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;Lualaba;84323
2020-04-10;06:00:00;Local;Haut-Katanga;Hors_Zone;Lualaba;3554
2020-04-10;06:00:00;Local;Lualaba;Hors_Zone;Lualaba;20539
2020-04-10;06:00:00;Local;Hors_Zone;Haut-Katanga;Lualaba;789
2020-04-10;06:00:00;Local;Haut-Katanga;Haut-Katanga;Lualaba;55694
2020-04-10;06:00:00;Local;Lualaba;Haut-Katanga;Lualaba;9084
2020-04-10;06:00:00;Local;Hors_Zone;Lualaba;Lualaba;15799
2020-04-10;06:00:00;Local;Haut-Katanga;Lualaba;Lualaba;18959
2020-04-10;06:00:00;Local;Lualaba;Lualaba;Lualaba;1518019
2020-04-10;06:00:00;Local;Lomami;Lomami;Lualaba;394
2020-04-10;06:00:00;Local;Haut-Lomami;Haut-Lomami;Lualaba;394
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;Kinshasa;166628
2020-04-10;06:00:00;Local;Kinshasa;Hors_Zone;Kinshasa;45974
2020-04-10;06:00:00;Local;Kongo-Central;Hors_Zone;Kinshasa;3376
2020-04-10;06:00:00;Local;Hors_Zone;Kinshasa;Kinshasa;55507
2020-04-10;06:00:00;Local;Kinshasa;Kinshasa;Kinshasa;2940503
2020-04-10;06:00:00;Local;Kongo-Central;Kinshasa;Kinshasa;695
2020-04-10;06:00:00;Local;Kwilu;Kinshasa;Kinshasa;43252
2020-04-10;06:00:00;Local;Hors_Zone;Kongo-Central;Kinshasa;1290
2020-04-10;06:00:00;Local;Kinshasa;Kongo-Central;Kinshasa;1290
2020-04-10;06:00:00;Local;Kongo-Central;Kongo-Central;Kinshasa;14348
2020-04-10;06:00:00;Local;Kwilu;Kwilu;Kinshasa;86505
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;Nord-Ubangi;93907
2020-04-10;06:00:00;Local;Hors_Zone;Nord-Ubangi;Nord-Ubangi;37324
2020-04-10;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;223949
2020-04-10;06:00:00;Local;Tshopo;Tshopo;Nord-Ubangi;2778
2020-04-10;06:00:00;Local;Hors_Zone;Hors_Zone;Tshuapa;19057
